Date,T_0,P_0,PET_0,T_1,P_1,PET_1,T_2,P_2,PET_2
2019-04-02,-2.4,8.5,0.84,-3.5,10.6,0.73,-3.6,9.6,0.81
2019-04-03,-2.9,0.4,1.39,-3.7,0.5,1.46,-3.9,0.3,1.8
2019-04-04,-1.7,10.1,1.19,-2.3,11.5,0.92,-2.8,9.5,0.91
2019-04-05,0.2,0.1,2.46,-0.7,0.0,2.41,-1.8,0.0,2.2
2019-04-06,0.5,0.0,2.05,0.1,0.6,1.81,-1.1,0.8,1.88
2019-04-07,1.7,0.0,2.9,1.1,0.4,2.85,0.7,0.0,2.87
2019-04-08,2.9,0.1,2.86,2.4,0.0,2.84,1.6,0.7,2.65
2019-04-09,4.0,0.0,2.86,3.2,0.0,2.64,1.5,0.0,2.36
2019-04-10,2.8,1.9,1.83,2.0,1.4,1.67,0.4,3.1,1.38
2019-04-11,1.7,0.0,2.5,0.8,0.4,2.25,-0.9,1.8,2.0
2019-04-12,0.8,2.9,1.88,0.1,1.7,1.86,-1.1,1.2,1.85
2019-04-13,1.6,0.1,2.82,2.0,0.0,2.77,0.6,0.0,2.82
2019-04-14,4.1,0.1,2.54,3.9,0.1,2.33,2.2,0.3,2.22
2019-04-15,4.2,5.5,2.24,2.7,6.2,2.07,1.7,6.6,2.01
2019-04-16,0.5,10.7,0.79,-0.8,11.5,0.78,-1.1,8.1,0.95
2019-04-17,-2.7,14.6,0.84,-3.8,12.1,0.79,-4.1,8.8,0.86
2019-04-18,-2.3,2.2,1.44,-3.2,1.7,1.41,-3.3,1.7,1.74
2019-04-19,-2.7,5.1,1.05,-3.7,4.6,0.94,-4.1,2.7,1.18
2019-04-20,-4.8,4.4,1.08,-5.8,5.4,1.02,-5.6,6.0,1.4
2019-04-21,-4.6,10.1,1.14,-5.0,9.7,1.16,-4.9,12.4,1.48
2019-04-22,-4.7,4.7,1.04,-6.1,3.0,0.95,-6.5,1.9,1.06
2019-04-23,-3.4,1.2,1.5,-4.8,0.4,1.33,-5.3,0.0,1.62
2019-04-24,-2.5,0.0,2.92,-3.4,0.0,2.78,-5.1,0.0,2.69
2019-04-25,-0.6,0.0,2.99,-1.9,0.0,2.84,-3.3,0.0,2.95
2019-04-26,1.4,1.0,3.41,0.9,0.1,3.38,-0.6,0.0,3.38
2019-04-27,3.2,0.0,3.45,2.3,0.0,3.26,1.8,0.0,3.37
2019-04-28,3.4,0.0,3.13,2.9,1.0,3.02,2.3,0.0,2.95
2019-04-29,3.2,5.4,2.33,2.6,4.8,2.22,1.5,4.3,2.1
2019-04-30,5.0,0.3,3.42,4.3,0.5,3.38,3.1,1.3,3.38
2019-05-01,7.2,0.8,3.49,5.5,0.0,3.33,3.7,2.6,3.23
2019-05-02,7.1,3.2,2.29,4.7,3.8,2.18,2.7,6.1,1.82
2019-05-03,3.6,4.6,1.69,2.0,5.2,1.94,1.1,2.2,2.0
2019-05-04,1.3,9.1,0.86,-0.0,9.7,1.07,-1.0,5.6,1.12
2019-05-05,5.3,0.1,3.67,3.2,0.0,3.47,1.2,0.0,3.37
2019-05-06,9.0,0.7,3.28,5.9,0.8,3.02,3.9,0.5,2.75
2019-05-07,9.7,0.2,3.78,6.4,0.0,3.51,4.6,0.0,3.33
2019-05-08,6.6,5.4,2.48,5.3,2.0,2.83,4.5,2.0,3.17
2019-05-09,2.9,2.0,1.71,1.3,1.5,2.16,1.5,0.0,3.11
2019-05-10,5.7,2.8,3.19,3.6,0.1,3.3,2.9,1.7,3.16
2019-05-11,6.2,2.0,2.95,3.5,1.4,3.0,3.1,0.2,2.92
2019-05-12,5.4,4.9,2.3,3.1,1.0,2.38,2.2,2.7,2.39
2019-05-13,5.8,0.3,3.29,3.1,0.0,3.36,3.0,0.0,3.59
2019-05-14,8.5,0.1,3.99,7.2,0.0,3.95,6.9,0.0,4.04
2019-05-15,11.6,0.0,4.86,11.6,0.0,4.81,9.6,0.0,4.51
2019-05-16,12.9,0.0,5.13,13.6,0.0,5.11,12.4,0.0,5.07
2019-05-17,13.3,2.6,4.62,12.3,2.8,4.64,10.7,0.0,4.61
2019-05-18,14.9,0.0,5.16,13.4,0.0,4.93,9.6,0.1,4.71
2019-05-19,10.3,3.2,3.9,8.7,1.8,4.06,6.7,0.0,4.15
2019-05-20,6.8,5.4,2.19,4.8,8.6,2.11,3.8,7.1,2.0
2019-05-21,9.0,0.2,4.43,7.4,0.0,4.23,5.8,0.0,4.22
2019-05-22,9.8,1.8,3.07,8.2,4.0,2.88,7.7,2.1,2.84
2019-05-23,9.2,15.7,1.55,7.6,15.5,1.39,6.9,13.8,1.54
2019-05-24,12.9,1.0,3.38,11.1,3.5,3.21,9.3,6.4,2.87
2019-05-25,11.9,4.6,3.74,10.8,4.3,3.77,9.9,1.7,3.73
2019-05-26,7.4,4.9,2.39,5.8,7.0,2.39,5.5,3.0,2.69
2019-05-27,8.0,0.4,3.52,6.5,0.2,3.5,5.6,0.0,3.68
2019-05-28,9.0,0.0,4.44,8.2,0.0,4.39,7.6,0.0,4.57
2019-05-29,11.3,0.0,5.39,12.4,0.0,5.29,10.9,0.0,5.29
2019-05-30,13.2,0.0,5.33,13.1,0.0,5.2,11.6,0.0,5.25
2019-05-31,13.1,0.0,4.84,12.6,0.4,4.93,12.1,1.2,5.01
2019-06-01,14.2,1.6,4.44,13.1,1.7,4.39,12.1,0.6,4.18
2019-06-02,16.5,0.2,4.59,14.8,0.5,4.46,13.6,0.3,4.16
2019-06-03,16.3,1.6,4.09,15.2,2.6,4.34,14.5,0.4,4.48
2019-06-04,14.8,1.7,3.63,14.1,2.3,3.81,13.9,1.8,3.86
2019-06-05,15.0,3.5,4.04,14.3,2.1,4.21,14.0,0.4,4.35
2019-06-06,15.3,2.3,3.74,13.8,2.1,3.83,13.5,1.2,4.37
2019-06-07,13.5,3.3,3.09,11.9,1.9,3.38,11.9,0.4,4.12
2019-06-08,13.1,0.5,3.17,12.2,0.8,3.58,12.5,1.9,4.42
2019-06-09,14.4,0.7,3.46,13.3,1.0,3.83,13.6,0.8,4.78
2019-06-10,16.2,2.1,3.92,14.8,3.1,3.96,13.8,4.5,4.39
2019-06-11,16.7,0.4,4.84,15.6,1.2,4.76,14.2,2.0,4.81
2019-06-12,13.6,5.6,3.65,12.5,8.9,3.94,12.4,0.6,4.68
2019-06-13,11.6,15.5,2.85,10.5,15.4,3.03,10.2,5.4,3.35
2019-06-14,12.1,5.0,2.61,11.2,7.9,2.98,11.2,0.6,3.72
2019-06-15,13.8,5.6,3.38,12.6,3.2,3.65,12.5,2.3,4.35
2019-06-16,14.9,3.4,3.63,13.6,4.1,3.96,13.4,2.3,4.62
2019-06-17,13.9,7.2,3.39,13.0,9.4,3.68,12.9,2.9,4.22
2019-06-18,12.7,15.2,2.84,11.5,17.9,2.75,11.1,11.1,3.12
2019-06-19,12.5,5.6,2.78,11.6,16.3,3.06,10.9,5.7,3.33
2019-06-20,13.5,15.3,3.15,12.2,13.8,3.31,11.5,11.1,3.76
2019-06-21,12.5,7.8,2.83,11.2,18.8,3.0,11.0,11.4,3.23
2019-06-22,13.7,6.7,3.33,12.5,3.1,3.45,12.2,1.2,3.93
2019-06-23,14.0,8.8,2.99,13.4,8.3,3.22,13.4,3.3,3.85
2019-06-24,13.7,2.7,2.64,12.7,2.2,2.91,13.0,1.1,3.4
2019-06-25,14.5,3.9,2.65,13.6,2.9,2.94,14.0,1.1,3.98
2019-06-26,14.7,5.2,2.35,13.9,2.6,2.71,14.4,2.0,3.59
2019-06-27,14.0,7.1,2.63,13.1,4.9,2.85,13.3,1.2,3.27
2019-06-28,12.6,13.4,2.16,11.8,9.3,2.53,11.8,3.7,2.78
2019-06-29,10.1,19.6,2.42,8.8,19.0,2.38,8.4,7.3,2.54
2019-06-30,5.7,14.2,1.15,4.1,14.1,1.15,3.6,4.8,1.26
2019-07-01,5.8,4.8,2.5,4.2,2.9,2.6,3.6,0.7,2.47
2019-07-02,10.7,0.0,4.55,10.8,0.0,5.13,11.0,0.0,5.47
2019-07-03,13.3,0.1,3.89,12.3,0.3,4.11,12.3,2.0,4.57
2019-07-04,12.1,2.3,2.86,11.3,1.1,3.09,11.1,1.5,3.56
2019-07-05,11.8,9.1,2.77,10.4,7.2,2.86,10.3,1.6,2.95
2019-07-06,11.2,14.3,2.2,10.2,14.5,2.51,10.1,5.0,2.7
2019-07-07,10.9,7.3,2.16,10.1,5.2,2.52,10.5,1.6,3.09
2019-07-08,13.6,1.9,3.41,13.2,5.3,3.66,13.1,1.0,4.06
2019-07-09,11.3,6.2,3.23,10.0,8.1,3.28,9.5,2.6,3.56
2019-07-10,12.2,0.0,4.57,10.8,0.0,4.46,10.3,0.0,4.58
2019-07-11,13.2,1.0,3.35,12.9,1.3,3.72,12.9,0.0,4.06
2019-07-12,10.8,10.2,1.67,10.2,13.1,1.9,10.4,5.7,2.19
2019-07-13,8.8,14.5,1.88,8.0,14.4,2.18,7.9,5.1,2.54
2019-07-14,10.5,2.5,3.34,9.6,2.3,3.71,10.1,0.5,4.53
2019-07-15,12.6,10.4,3.43,11.9,14.0,3.66,11.9,2.2,4.15
2019-07-16,10.6,5.8,2.31,9.4,6.3,2.5,9.1,0.8,2.91
2019-07-17,12.4,2.7,3.48,11.9,3.2,3.7,12.1,1.3,4.22
2019-07-18,13.5,6.2,3.26,12.2,4.1,3.71,12.8,1.2,4.02
2019-07-19,10.9,11.9,1.81,10.1,13.2,2.1,10.0,2.7,2.36
2019-07-20,11.4,4.9,2.06,10.8,1.5,2.59,11.2,0.2,3.03
2019-07-21,11.6,8.2,2.09,11.4,2.4,2.61,12.0,0.4,3.17
2019-07-22,11.8,14.7,1.94,10.9,7.6,2.21,10.9,1.6,2.3
2019-07-23,12.0,5.8,2.03,11.2,2.6,2.44,11.5,0.4,2.69
2019-07-24,12.8,3.1,2.58,12.3,3.7,2.98,12.9,0.8,3.37
2019-07-25,11.4,9.5,1.7,10.4,11.0,1.92,10.4,3.5,2.03
2019-07-26,10.1,3.2,2.55,8.9,1.2,2.64,9.0,0.0,2.98
2019-07-27,10.1,2.8,2.71,9.2,1.5,2.97,9.5,0.2,3.57
2019-07-28,10.8,1.3,2.96,9.9,0.2,3.18,10.3,0.0,3.74
2019-07-29,14.9,0.0,4.75,14.7,0.2,4.92,14.4,0.0,5.2
2019-07-30,18.2,0.0,5.33,18.9,0.1,5.32,17.9,0.0,5.37
2019-07-31,14.9,0.7,2.67,14.9,0.0,3.05,15.8,0.1,3.91
2019-08-01,13.9,1.6,3.01,13.6,1.7,3.33,13.6,0.0,3.97
2019-08-02,12.6,6.2,2.9,11.5,7.0,2.89,11.5,0.8,3.13
2019-08-03,11.9,3.7,2.3,11.0,4.1,2.58,11.1,0.9,2.94
2019-08-04,13.8,0.0,4.37,13.8,0.0,4.37,12.6,0.0,4.35
2019-08-05,8.9,9.7,1.34,7.8,9.9,1.65,7.8,1.4,1.92
2019-08-06,8.0,6.5,1.71,7.0,4.0,2.04,7.2,0.7,2.28
2019-08-07,7.8,7.1,1.41,6.7,4.1,1.69,6.7,0.7,1.75
2019-08-08,10.0,2.2,1.96,9.6,0.0,2.48,10.2,0.0,2.97
2019-08-09,12.6,0.0,2.97,12.8,0.0,3.24,13.3,0.2,4.2
2019-08-10,11.8,12.5,1.97,11.1,6.0,2.44,11.5,1.5,2.91
2019-08-11,11.0,8.8,2.48,9.7,6.4,2.68,9.8,1.6,2.87
2019-08-12,11.5,0.0,3.25,11.0,0.0,3.53,11.8,0.0,4.14
2019-08-13,15.0,0.0,3.89,15.2,0.0,4.15,15.5,0.0,4.94
2019-08-14,20.1,0.0,5.06,19.7,0.0,5.2,19.7,0.0,5.69
2019-08-15,21.4,0.0,5.18,21.7,1.3,5.3,22.0,0.0,5.41
2019-08-16,18.0,4.0,3.14,17.8,1.3,3.55,19.0,0.7,4.5
2019-08-17,12.4,9.7,1.73,11.5,6.2,1.99,12.0,1.0,2.36
2019-08-18,12.9,9.0,2.49,12.5,7.6,2.89,13.1,0.7,3.57
2019-08-19,12.9,5.3,2.39,12.8,2.5,2.85,13.9,0.0,3.55
2019-08-20,14.9,2.2,3.21,15.2,0.8,3.62,16.2,0.2,3.95
2019-08-21,15.1,2.4,2.74,15.4,1.1,3.27,16.5,0.4,4.01
2019-08-22,13.0,15.1,2.01,12.3,19.6,2.47,12.9,3.9,2.86
2019-08-23,12.7,9.2,2.09,11.6,12.6,2.25,11.8,9.9,2.51
2019-08-24,12.9,6.9,2.11,11.8,9.4,2.29,11.5,10.3,2.4
2019-08-25,12.8,1.5,2.9,11.4,1.5,2.99,11.2,0.1,3.21
2019-08-26,12.7,1.7,2.82,12.3,1.9,2.95,12.0,0.7,3.46
2019-08-27,13.3,5.3,2.04,12.4,4.7,2.2,12.3,6.2,2.79
2019-08-28,12.8,5.2,2.48,11.7,3.5,2.53,11.7,1.6,2.81
2019-08-29,14.3,0.0,2.92,13.5,0.0,3.18,13.9,0.2,3.75
2019-08-30,13.8,7.7,2.13,13.4,9.4,2.5,13.3,1.2,2.78
2019-08-31,11.4,28.8,1.99,10.2,32.5,2.13,10.3,21.0,2.48
2019-09-01,12.2,3.3,2.24,11.4,2.5,2.5,11.6,1.6,3.26
2019-09-02,11.1,7.2,1.45,10.0,5.1,1.73,9.7,2.4,1.84
2019-09-03,10.7,1.3,2.59,9.3,0.4,2.64,9.1,0.2,3.05
2019-09-04,11.1,5.8,2.04,10.0,4.9,2.27,10.1,1.1,2.56
2019-09-05,11.4,3.6,1.89,10.6,4.1,2.19,10.8,3.2,2.57
2019-09-06,11.4,3.1,2.36,10.7,4.1,2.54,10.7,1.2,2.8
2019-09-07,9.7,2.4,2.42,8.5,3.3,2.51,8.2,0.5,2.8
2019-09-08,8.6,8.2,1.76,7.2,6.9,1.73,7.0,2.7,2.01
2019-09-09,8.9,7.1,1.65,7.7,7.7,1.74,7.5,10.3,1.8
2019-09-10,9.5,1.9,1.84,8.4,4.9,1.86,8.0,2.5,2.03
2019-09-11,9.9,4.3,2.09,8.5,2.9,2.17,8.2,1.6,2.49
2019-09-12,10.2,1.6,2.46,8.5,0.5,2.49,8.3,1.5,2.8
2019-09-13,10.4,0.4,2.61,9.1,0.3,2.66,8.9,0.2,2.95
2019-09-14,10.4,1.7,2.06,9.8,3.3,2.18,9.7,0.1,2.76
2019-09-15,9.1,11.0,0.9,8.0,10.1,0.99,7.9,6.2,1.14
2019-09-16,9.7,4.7,1.56,9.1,6.0,1.82,9.2,3.4,2.19
2019-09-17,10.4,4.8,1.96,9.2,3.5,2.0,8.6,4.9,2.11
2019-09-18,11.4,0.0,3.48,11.5,0.0,3.5,9.8,0.0,3.55
2019-09-19,12.1,0.3,2.63,11.8,0.9,2.75,10.9,0.1,3.06
2019-09-20,12.8,2.2,3.07,12.8,0.9,3.39,12.2,0.9,3.93
2019-09-21,3.9,23.8,0.44,2.4,19.9,0.5,2.1,9.2,0.54
2019-09-22,2.5,2.8,1.69,0.8,3.6,1.81,1.0,2.3,2.1
2019-09-23,6.4,0.0,2.57,6.4,0.0,2.58,5.9,0.0,2.93
2019-09-24,8.1,0.0,3.03,8.9,0.0,3.05,7.9,0.0,3.13
2019-09-25,12.0,0.2,3.46,11.0,0.2,3.48,10.2,0.7,3.61
2019-09-26,10.3,5.4,2.21,9.3,8.8,2.2,8.7,5.0,2.22
2019-09-27,10.9,2.5,2.5,10.0,1.0,2.52,9.5,0.0,2.55
2019-09-28,7.8,12.2,1.08,6.4,14.8,1.1,5.8,7.9,1.24
2019-09-29,6.8,0.2,1.7,5.4,0.2,1.84,4.8,0.0,2.36
2019-09-30,8.3,0.0,2.73,8.5,0.0,2.82,7.4,0.0,3.01
2019-10-01,10.0,0.0,2.91,11.0,0.0,2.89,9.4,0.0,2.88
2019-10-02,11.5,0.0,3.18,11.5,0.0,3.2,9.6,0.0,3.29
2019-10-03,11.7,0.4,2.6,10.6,3.8,2.4,10.3,1.2,2.53
2019-10-04,10.7,0.0,2.56,10.8,0.4,2.45,9.2,0.0,2.37
2019-10-05,11.8,0.0,3.16,10.8,0.0,3.1,10.3,0.0,3.14
2019-10-06,9.9,4.5,2.46,9.0,4.7,2.47,8.4,9.0,2.47
2019-10-07,6.9,0.6,1.86,6.2,0.8,1.97,6.0,0.1,2.25
2019-10-08,12.0,0.0,2.62,10.8,0.0,2.5,9.4,0.0,2.37
2019-10-09,9.2,0.9,1.49,8.6,0.4,1.8,9.3,0.1,2.32
2019-10-10,11.7,0.0,2.73,11.0,0.0,2.68,11.0,0.1,2.78
2019-10-11,10.2,1.2,2.09,9.6,1.4,2.25,9.6,0.1,2.46
2019-10-12,5.3,6.2,0.84,3.8,7.7,0.9,3.2,2.4,1.02
2019-10-13,7.1,0.0,2.46,7.9,0.0,2.55,7.2,0.0,2.73
2019-10-14,10.3,0.0,2.96,10.9,0.0,2.83,10.4,0.0,2.95
2019-10-15,10.7,0.0,2.96,11.7,0.0,2.91,11.1,0.0,2.86
2019-10-16,10.7,0.0,2.82,12.4,0.0,2.88,10.8,0.0,2.77
2019-10-17,11.0,0.0,2.6,11.7,0.7,2.48,10.6,0.0,2.52
2019-10-18,10.0,5.4,2.01,8.7,2.8,1.96,7.6,0.3,1.91
2019-10-19,8.7,0.9,1.49,7.6,2.8,1.55,7.1,1.0,1.83
2019-10-20,7.6,11.6,1.0,6.3,6.3,1.13,5.9,10.8,1.31
2019-10-21,6.8,11.4,0.71,5.4,7.9,0.77,4.8,16.0,0.86
2019-10-22,6.6,4.8,1.0,5.1,5.0,1.12,4.7,12.3,1.32
2019-10-23,6.5,3.3,1.13,5.1,1.4,1.23,4.5,1.1,1.4
2019-10-24,6.5,0.3,1.41,5.1,1.6,1.47,4.4,1.4,1.76
2019-10-25,6.7,2.3,1.58,5.5,2.6,1.53,4.3,0.6,1.73
2019-10-26,5.8,8.1,1.1,4.8,7.3,1.1,4.1,2.9,1.3
2019-10-27,5.0,0.6,1.15,3.4,0.6,1.2,2.8,3.9,1.43
2019-10-28,6.2,0.0,1.78,4.8,0.1,1.79,3.6,0.0,1.87
2019-10-29,5.0,7.1,1.1,3.9,5.3,1.14,3.2,3.8,1.18
2019-10-30,4.1,5.0,1.03,2.0,11.4,1.03,0.8,4.5,1.09
2019-10-31,3.0,1.7,1.22,1.1,1.0,1.22,-0.9,0.1,1.31
2019-11-01,2.1,10.1,0.56,0.7,11.6,0.57,-0.2,11.6,0.63
2019-11-02,-4.9,17.0,0.72,-6.0,18.1,0.63,-7.4,14.5,0.64
2019-11-03,-5.5,0.0,1.66,-3.8,0.0,1.74,-5.0,0.0,1.7
2019-11-04,-1.5,0.0,1.86,-0.8,0.0,1.71,-4.4,0.0,1.78
2019-11-05,0.4,0.0,1.94,0.6,0.0,1.78,-1.3,0.0,1.91
2019-11-06,2.4,0.0,1.88,5.2,0.0,1.72,3.0,0.0,1.75
2019-11-07,2.5,0.0,1.92,3.6,0.0,1.92,2.1,0.0,1.84
2019-11-08,3.4,0.0,2.14,4.0,0.0,2.0,3.5,0.0,2.27
2019-11-09,3.7,0.0,1.93,6.6,0.0,1.81,6.5,0.0,2.15
2019-11-10,4.5,0.0,2.15,2.3,0.0,2.01,1.0,0.0,2.1
2019-11-11,3.8,0.0,1.85,1.6,0.0,1.57,2.5,0.0,1.9
2019-11-12,3.3,0.0,1.57,4.8,0.0,1.52,2.9,0.0,1.5
2019-11-13,3.7,0.0,1.83,5.5,0.0,1.72,2.8,0.0,1.75
2019-11-14,5.2,0.0,2.21,4.9,0.0,1.98,0.5,0.0,1.87
2019-11-15,5.8,0.0,1.86,6.5,0.0,1.83,2.5,0.0,1.71
2019-11-16,3.7,0.0,1.35,4.9,0.0,1.47,2.6,0.0,1.44
2019-11-17,2.9,0.0,1.51,4.0,0.0,1.39,2.6,0.0,1.44
2019-11-18,2.9,0.0,1.55,4.6,0.0,1.42,1.5,0.0,1.43
2019-11-19,3.1,0.0,1.31,2.5,0.0,1.39,-0.7,0.0,1.43
2019-11-20,1.3,0.0,1.13,2.2,0.0,1.17,-0.2,0.0,1.34
2019-11-21,1.2,0.0,1.34,0.8,0.0,1.29,-1.1,0.0,1.35
2019-11-22,0.0,0.0,1.36,-0.2,0.0,1.3,-1.3,0.0,1.27
2019-11-23,0.9,0.0,1.45,0.1,0.0,1.33,-1.5,0.0,1.11
2019-11-24,1.3,0.0,1.22,0.3,0.0,1.0,-1.0,0.0,0.95
2019-11-25,0.5,0.0,1.48,-0.5,0.0,1.28,-1.7,0.0,1.22
2019-11-26,1.9,0.1,1.64,0.5,0.3,1.38,-1.6,0.2,0.97
2019-11-27,2.2,2.4,0.96,0.8,3.2,0.73,-1.2,3.2,0.52
2019-11-28,0.9,0.5,0.65,-0.3,0.8,0.6,-2.8,0.5,0.61
2019-11-29,1.5,2.3,1.14,-0.0,1.7,0.99,-3.3,2.6,0.72
2019-11-30,1.5,4.4,0.86,-0.2,6.7,0.74,-2.1,7.2,0.64
2019-12-01,1.3,17.9,0.55,-0.3,22.3,0.49,-1.9,19.1,0.4
2019-12-02,-6.0,22.1,0.33,-7.2,19.2,0.29,-8.4,12.3,0.31
2019-12-03,-6.5,0.0,1.07,-3.7,0.0,1.02,-6.5,0.0,1.13
2019-12-04,-5.4,2.6,0.53,-5.0,2.2,0.49,-6.1,1.7,0.56
2019-12-05,-6.9,2.0,0.43,-8.3,1.5,0.45,-8.9,1.5,0.42
2019-12-06,-6.6,0.0,0.7,-7.3,0.0,0.72,-7.5,0.0,0.86
2019-12-07,-7.7,0.0,0.98,-3.6,0.0,0.96,-7.0,0.0,0.8
2019-12-08,-7.1,0.0,0.81,-5.5,0.0,0.77,-6.3,0.0,0.82
2019-12-09,-8.4,0.0,0.79,-7.5,0.0,0.73,-10.9,0.0,0.63
2019-12-10,-7.0,0.0,0.86,-6.1,0.0,0.83,-8.8,0.0,0.7
2019-12-11,-6.5,0.0,0.77,-6.0,0.0,0.74,-8.1,0.0,0.62
2019-12-12,-3.6,0.5,0.87,-4.3,0.6,0.8,-7.8,0.9,0.65
2019-12-13,-0.6,0.1,0.7,-1.7,0.6,0.55,-4.1,0.5,0.38
2019-12-14,0.8,0.8,0.8,-0.7,1.6,0.64,-2.7,2.1,0.39
2019-12-15,0.6,0.5,0.7,-0.4,1.5,0.58,-2.5,1.5,0.41
2019-12-16,-2.0,11.8,0.27,-3.5,15.9,0.24,-4.8,7.4,0.27
2019-12-17,-4.4,0.0,1.0,-1.4,0.0,0.94,-4.9,0.0,0.92
2019-12-18,-2.9,0.0,1.2,3.0,0.0,1.17,-0.6,0.0,1.2
2019-12-19,1.6,0.0,1.26,5.6,0.0,1.55,1.3,0.0,1.62
2019-12-20,0.3,0.0,1.36,5.9,0.0,1.54,2.5,0.0,1.51
2019-12-21,-0.6,0.0,1.6,0.9,0.0,1.49,0.8,0.0,1.56
2019-12-22,0.1,0.1,1.2,0.1,0.1,1.12,-4.1,0.1,0.91
2019-12-23,0.4,0.0,1.49,-0.3,0.0,1.42,-3.5,0.0,1.03
2019-12-24,1.0,0.0,1.8,-0.9,0.0,1.47,-2.7,0.0,1.17
2019-12-25,0.6,0.2,1.25,-1.1,0.5,1.03,-2.8,0.4,0.81
2019-12-26,-0.1,0.6,0.7,-2.0,1.6,0.54,-3.5,1.4,0.46
2019-12-27,-2.5,8.7,0.54,-4.1,10.5,0.5,-4.9,6.6,0.56
2019-12-28,-3.6,1.0,0.59,-5.1,1.8,0.48,-6.2,1.4,0.45
2019-12-29,-2.8,1.1,0.66,-3.6,1.2,0.54,-5.1,2.0,0.41
2019-12-30,-2.1,2.0,0.57,-3.0,2.7,0.51,-4.8,3.3,0.54
2019-12-31,-4.3,0.0,0.7,-4.0,0.0,0.68,-5.4,0.0,0.73
2020-01-01,-4.1,3.5,0.49,-5.5,5.7,0.39,-6.7,1.9,0.46
2020-01-02,-5.9,2.7,0.31,-7.4,1.6,0.29,-8.3,0.9,0.35
2020-01-03,-7.0,0.7,0.7,-7.9,1.1,0.63,-10.0,1.4,0.65
2020-01-04,-4.3,4.5,0.5,-5.4,6.7,0.4,-6.7,5.0,0.38
2020-01-05,-6.1,0.0,0.74,-6.8,0.0,0.63,-9.0,0.1,0.67
2020-01-06,-5.4,0.0,0.89,-5.7,0.0,0.74,-8.8,0.0,0.54
2020-01-07,-1.7,0.0,0.84,-3.3,0.0,0.64,-5.4,0.0,0.41
2020-01-08,-3.1,1.4,0.59,-4.4,1.8,0.5,-5.9,1.7,0.44
2020-01-09,-6.2,8.6,0.43,-7.8,7.5,0.39,-8.5,3.3,0.44
2020-01-10,-7.8,1.9,0.49,-9.9,1.6,0.44,-10.7,0.8,0.47
2020-01-11,-8.7,0.0,0.81,-8.8,0.0,0.71,-11.2,0.0,0.73
2020-01-12,-4.8,10.7,0.41,-4.3,11.7,0.35,-6.4,9.2,0.4
2020-01-13,-8.7,20.3,0.27,-10.5,24.9,0.22,-11.5,15.7,0.23
2020-01-14,-7.3,0.0,1.15,-1.7,0.0,1.06,-3.8,0.0,1.13
2020-01-15,-6.4,0.0,0.84,-5.3,0.0,0.79,-7.2,0.0,0.81
2020-01-16,-9.2,0.0,0.99,-8.3,0.0,0.87,-10.4,0.0,0.85
2020-01-17,-8.8,0.0,1.12,-6.8,0.0,0.91,-7.2,0.0,1.14
2020-01-18,-8.6,1.2,0.5,-9.3,0.4,0.49,-11.4,0.0,0.53
2020-01-19,-7.7,0.0,0.77,-8.6,0.0,0.72,-10.2,0.0,0.73
2020-01-20,-7.9,1.4,0.67,-8.3,1.0,0.67,-9.2,0.5,0.76
2020-01-21,-8.1,18.6,0.31,-9.5,13.5,0.26,-10.4,7.5,0.31
2020-01-22,-9.3,0.3,0.58,-10.8,0.3,0.48,-12.3,0.1,0.48
2020-01-23,-7.4,11.4,0.46,-7.8,12.2,0.35,-9.8,9.2,0.35
2020-01-24,-12.1,6.8,0.35,-13.7,9.1,0.26,-14.6,6.1,0.26
2020-01-25,-10.4,0.0,1.05,-6.8,0.0,0.99,-9.8,0.0,1.0
2020-01-26,-7.2,0.0,1.11,-4.0,0.0,1.06,-6.8,0.0,0.95
2020-01-27,-7.4,0.0,1.31,-3.2,0.0,1.3,-6.9,0.0,1.21
2020-01-28,-2.7,0.5,1.32,-2.3,0.6,1.27,-6.2,0.6,1.06
2020-01-29,-3.2,0.0,1.06,-4.3,0.3,0.87,-6.1,0.0,0.71
2020-01-30,-2.4,4.8,0.83,-4.1,6.0,0.63,-5.8,6.8,0.46
2020-01-31,-5.7,36.7,0.3,-7.0,38.4,0.24,-7.8,29.5,0.26
2020-02-01,-8.6,7.3,0.82,-9.9,5.4,0.74,-11.0,3.7,0.73
2020-02-02,-5.6,3.3,0.76,-5.9,4.6,0.55,-8.7,4.1,0.55
2020-02-03,-4.5,0.0,1.02,-5.2,0.0,0.91,-8.7,0.2,0.73
2020-02-04,-4.6,10.8,0.49,-6.1,12.8,0.38,-7.8,11.7,0.35
2020-02-05,-1.4,0.6,0.94,-2.9,0.8,0.65,-5.2,1.8,0.49
2020-02-06,0.8,0.0,1.05,-1.4,0.0,0.69,-2.7,0.0,0.5
2020-02-07,-3.4,13.9,0.47,-4.6,14.4,0.43,-4.4,8.5,0.47
2020-02-08,-11.8,33.7,0.26,-13.3,32.6,0.22,-14.1,24.4,0.25
2020-02-09,-16.5,5.3,0.54,-18.5,6.2,0.41,-19.9,4.5,0.42
2020-02-10,-19.2,0.3,0.57,-20.2,0.4,0.48,-23.0,0.1,0.46
2020-02-11,-14.7,0.7,0.96,-14.7,0.8,0.94,-19.3,0.8,0.71
2020-02-12,-10.1,7.6,0.58,-11.4,8.0,0.44,-14.6,8.9,0.32
2020-02-13,-8.0,5.3,0.77,-10.3,5.5,0.59,-12.3,5.1,0.49
